"Step","baseline 8c1 dim 512 - train/lm_loss","baseline 8c1 dim 512 - train/lm_loss__MIN","baseline 8c1 dim 512 - train/lm_loss__MAX","default vector 8c1 ema dim 512 - train/lm_loss","default vector 8c1 ema dim 512 - train/lm_loss__MIN","default vector 8c1 ema dim 512 - train/lm_loss__MAX"
"3673","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3674","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3675","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"3676","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3677","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3678","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3679","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"3680","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3681","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3682","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3683","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3684","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3685","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3686","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3687","3.546875","3.546875","3.546875","3.53125","3.53125","3.53125"
"3688","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3689","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3690","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"3691","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3692","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"3693","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"3694","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3695","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"3696","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3697","3.5625","3.5625","3.5625","3.515625","3.515625","3.515625"
"3698","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3699","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3700","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3701","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3702","3.546875","3.546875","3.546875","3.53125","3.53125","3.53125"
"3703","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3704","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3705","3.546875","3.546875","3.546875","3.53125","3.53125","3.53125"
"3706","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3707","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3708","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3709","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3710","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3711","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3712","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3713","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3714","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3715","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3716","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"3717","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3718","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3719","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3720","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3721","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3722","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3723","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3724","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3725","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3726","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3727","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3728","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"3729","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3730","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3731","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3732","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3733","3.5625","3.5625","3.5625","3.515625","3.515625","3.515625"
"3734","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3735","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3736","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"3737","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"3738","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3739","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3740","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3741","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3742","3.5625","3.5625","3.5625","3.515625","3.515625","3.515625"
"3743","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3744","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3745","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"3746","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"3747","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3748","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3749","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"3750","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3751","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3752","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3753","3.546875","3.546875","3.546875","3.5","3.5","3.5"
"3754","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"3755","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"3756","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"3757","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3758","3.546875","3.546875","3.546875","3.5","3.5","3.5"
"3759","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3760","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3761","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3762","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3763","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3764","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3765","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3766","3.546875","3.546875","3.546875","3.53125","3.53125","3.53125"
"3767","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3768","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3769","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3770","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"3771","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3772","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3773","3.546875","3.546875","3.546875","3.5","3.5","3.5"
"3774","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3775","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3776","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3777","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3778","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3779","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3780","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3781","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3782","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3783","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"3784","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3785","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3786","3.5625","3.5625","3.5625","3.515625","3.515625","3.515625"
"3787","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3788","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3789","3.546875","3.546875","3.546875","3.5","3.5","3.5"
"3790","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3791","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3792","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3793","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3794","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3795","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3796","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"3797","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3798","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3799","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3800","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3801","3.5625","3.5625","3.5625","3.515625","3.515625","3.515625"
"3802","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3803","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"3804","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3805","3.5","3.5","3.5","3.5","3.5","3.5"
"3806","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3807","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3808","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"3809","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3810","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3811","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3812","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3813","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3814","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3815","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3816","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"3817","3.5","3.5","3.5","3.5","3.5","3.5"
"3818","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3819","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3820","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3821","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3822","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3823","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"3824","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3825","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3826","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"3827","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3828","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3829","3.5","3.5","3.5","3.5","3.5","3.5"
"3830","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"3831","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3832","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3833","3.546875","3.546875","3.546875","3.5","3.5","3.5"
"3834","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3835","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3836","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3837","3.546875","3.546875","3.546875","3.5","3.5","3.5"
"3838","3.5","3.5","3.5","3.5","3.5","3.5"
"3839","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3840","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3841","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3842","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3843","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3844","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3845","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3846","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3847","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3848","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3849","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3850","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3851","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3852","3.5","3.5","3.5","3.5","3.5","3.5"
"3853","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"3854","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3855","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3856","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3857","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3858","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3859","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3860","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3861","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3862","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3863","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3864","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3865","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3866","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3867","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3868","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3869","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3870","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3871","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3872","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3873","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3874","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"3875","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3876","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3877","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3878","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"3879","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3880","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3881","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3882","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"3883","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"3884","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3885","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3886","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3887","3.5","3.5","3.5","3.5","3.5","3.5"
"3888","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"3889","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3890","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3891","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3892","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3893","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3894","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3895","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3896","3.53125","3.53125","3.53125","3.46875","3.46875","3.46875"
"3897","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3898","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3899","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3900","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3901","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"3902","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3903","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"3904","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3905","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3906","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3907","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3908","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3909","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3910","3.5","3.5","3.5","3.5","3.5","3.5"
"3911","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3912","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3913","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3914","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3915","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3916","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3917","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3918","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3919","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3920","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3921","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3922","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3923","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3924","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3925","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3926","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3927","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"3928","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3929","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3930","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3931","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3932","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"3933","3.5","3.5","3.5","3.5","3.5","3.5"
"3934","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3935","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"3936","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3937","3.5","3.5","3.5","3.5","3.5","3.5"
"3938","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3939","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3940","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"3941","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3942","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"3943","3.5","3.5","3.5","3.5","3.5","3.5"
"3944","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3945","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"3946","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3947","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3948","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3949","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3950","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3951","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3952","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3953","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3954","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3955","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3956","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"3957","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3958","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3959","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3960","3.5","3.5","3.5","3.5","3.5","3.5"
"3961","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"3962","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3963","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3964","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"3965","3.5","3.5","3.5","3.5","3.5","3.5"
"3966","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3967","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3968","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3969","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"3970","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"3971","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3972","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3973","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"3974","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"3975","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3976","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3977","3.5","3.5","3.5","3.5","3.5","3.5"
"3978","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3979","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3980","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3981","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3982","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3983","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3984","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"3985","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3986","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"3987","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3988","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3989","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"3990","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3991","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3992","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3993","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"3994","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3995","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"3996","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"3997","3.5","3.5","3.5","3.453125","3.453125","3.453125"
"3998","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"3999","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4000","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4001","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4002","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"4003","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4004","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4005","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4006","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4007","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4008","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4009","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4010","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"4011","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4012","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4013","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4014","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"4015","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4016","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4017","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4018","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"4019","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4020","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4021","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4022","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4023","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4024","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"4025","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4026","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4027","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4028","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4029","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4030","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"4031","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4032","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4033","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4034","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"4035","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4036","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4037","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4038","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4039","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4040","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4041","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4042","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4043","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"4044","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4045","3.5","3.5","3.5","3.5","3.5","3.5"
"4046","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4047","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"4048","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4049","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4050","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4051","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4052","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"4053","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4054","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4055","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4056","3.53125","3.53125","3.53125","3.46875","3.46875","3.46875"
"4057","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4058","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4059","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4060","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4061","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4062","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4063","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4064","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4065","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4066","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4067","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4068","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4069","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4070","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4071","3.5","3.5","3.5","3.5","3.5","3.5"
"4072","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4073","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4074","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4075","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4076","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4077","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4078","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"4079","3.546875","3.546875","3.546875","3.5","3.5","3.5"
"4080","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4081","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"4082","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4083","3.53125","3.53125","3.53125","3.46875","3.46875","3.46875"
"4084","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"4085","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4086","3.484375","3.484375","3.484375","3.4375","3.4375","3.4375"
"4087","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4088","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4089","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4090","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4091","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4092","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4093","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4094","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4095","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
