"Step","baseline 8c1 dim 2048 - train/lm_loss","baseline 8c1 dim 2048 - train/lm_loss__MIN","baseline 8c1 dim 2048 - train/lm_loss__MAX","default vector 8c1 ema dim 2048 - train/lm_loss","default vector 8c1 ema dim 2048 - train/lm_loss__MIN","default vector 8c1 ema dim 2048 - train/lm_loss__MAX"
"1979","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"1980","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"1981","3.21875","3.21875","3.21875","3.1875","3.1875","3.1875"
"1982","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"1983","3.21875","3.21875","3.21875","3.203125","3.203125","3.203125"
"1984","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"1985","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"1986","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"1987","3.1875","3.1875","3.1875","3.1875","3.1875","3.1875"
"1988","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"1989","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"1990","3.21875","3.21875","3.21875","3.1875","3.1875","3.1875"
"1991","3.21875","3.21875","3.21875","3.203125","3.203125","3.203125"
"1992","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"1993","3.21875","3.21875","3.21875","3.1875","3.1875","3.1875"
"1994","3.203125","3.203125","3.203125","3.171875","3.171875","3.171875"
"1995","3.21875","3.21875","3.21875","3.1875","3.1875","3.1875"
"1996","3.203125","3.203125","3.203125","3.171875","3.171875","3.171875"
"1997","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"1998","3.203125","3.203125","3.203125","3.171875","3.171875","3.171875"
"1999","3.234375","3.234375","3.234375","3.21875","3.21875","3.21875"
"2000","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2001","3.203125","3.203125","3.203125","3.2421875","3.203125","3.28125"
"2002","3.21875","3.21875","3.21875","3.2578125","3.203125","3.3125"
"2003","3.203125","3.203125","3.203125","3.21875","3.1875","3.25"
"2004","3.171875","3.171875","3.171875","3.1796875","3.15625","3.203125"
"2005","3.203125","3.203125","3.203125","3.2109375","3.1875","3.234375"
"2006","3.1875","3.1875","3.1875","3.1953125","3.171875","3.21875"
"2007","3.1875","3.1875","3.1875","3.1796875","3.15625","3.203125"
"2008","3.21875","3.21875","3.21875","3.203125","3.1875","3.21875"
"2009","3.203125","3.203125","3.203125","3.1875","3.171875","3.203125"
"2010","3.203125","3.203125","3.203125","3.203125","3.1875","3.21875"
"2011","3.25","3.25","3.25","3.234375","3.21875","3.25"
"2012","3.203125","3.203125","3.203125","3.203125","3.1875","3.21875"
"2013","3.203125","3.203125","3.203125","3.1875","3.171875","3.203125"
"2014","3.1875","3.1875","3.1875","3.1796875","3.171875","3.1875"
"2015","3.203125","3.203125","3.203125","3.1875","3.171875","3.203125"
"2016","3.203125","3.203125","3.203125","3.1953125","3.1875","3.203125"
"2017","3.1875","3.1875","3.1875","3.1796875","3.171875","3.1875"
"2018","3.21875","3.21875","3.21875","3.1953125","3.1875","3.203125"
"2019","3.203125","3.203125","3.203125","3.1953125","3.1875","3.203125"
"2020","3.1875","3.1875","3.1875","3.1875","3.1875","3.1875"
"2021","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2022","3.1875","3.1875","3.1875","3.1796875","3.171875","3.1875"
"2023","3.203125","3.203125","3.203125","3.1953125","3.1875","3.203125"
"2024","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2025","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2026","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2027","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2028","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2029","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2030","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2031","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2032","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2033","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2034","3.21875","3.21875","3.21875","3.203125","3.203125","3.203125"
"2035","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2036","3.1875","3.1875","3.1875","3.15625","3.15625","3.15625"
"2037","3.21875","3.21875","3.21875","3.203125","3.203125","3.203125"
"2038","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2039","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2040","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2041","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2042","3.1953125","3.1875","3.203125","3.171875","3.171875","3.171875"
"2043","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2044","3.203125","3.203125","3.203125","3.1796875","3.171875","3.1875"
"2045","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2046","3.203125","3.203125","3.203125","3.171875","3.171875","3.171875"
"2047","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2048","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2049","3.203125","3.203125","3.203125","3.171875","3.171875","3.171875"
"2050","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2051","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2052","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2053","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2054","3.21875","3.21875","3.21875","3.203125","3.203125","3.203125"
"2055","3.21875","3.21875","3.21875","3.1875","3.1875","3.1875"
"2056","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2057","3.203125","3.203125","3.203125","3.1796875","3.171875","3.1875"
"2058","3.21875","3.21875","3.21875","3.203125","3.203125","3.203125"
"2059","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2060","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2061","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2062","3.203125","3.203125","3.203125","3.171875","3.171875","3.171875"
"2063","3.21875","3.21875","3.21875","3.1875","3.1875","3.1875"
"2064","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2065","3.203125","3.203125","3.203125","3.1796875","3.171875","3.1875"
"2066","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2067","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2068","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2069","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2070","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2071","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2072","3.1796875","3.171875","3.1875","3.171875","3.171875","3.171875"
"2073","3.2109375","3.203125","3.21875","3.1875","3.1875","3.1875"
"2074","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2075","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2076","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2077","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2078","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2079","3.1875","3.1875","3.1875","3.15625","3.15625","3.15625"
"2080","3.171875","3.171875","3.171875","3.1484375","3.140625","3.15625"
"2081","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2082","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2083","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2084","3.1796875","3.171875","3.1875","3.171875","3.171875","3.171875"
"2085","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2086","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2087","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2088","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2089","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2090","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2091","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2092","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2093","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2094","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2095","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2096","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2097","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2098","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2099","3.1875","3.1875","3.1875","3.1875","3.1875","3.1875"
"2100","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2101","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2102","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2103","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2104","3.1953125","3.1875","3.203125","3.1796875","3.171875","3.1875"
"2105","3.1796875","3.171875","3.1875","3.171875","3.171875","3.171875"
"2106","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2107","3.1953125","3.1875","3.203125","3.1875","3.1875","3.1875"
"2108","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2109","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2110","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2111","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2112","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2113","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2114","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2115","3.1953125","3.1875","3.203125","3.171875","3.171875","3.171875"
"2116","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2117","3.1796875","3.171875","3.1875","3.15625","3.15625","3.15625"
"2118","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2119","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2120","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2121","3.1953125","3.1875","3.203125","3.171875","3.171875","3.171875"
"2122","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2123","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2124","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2125","3.1875","3.1875","3.1875","3.1796875","3.171875","3.1875"
"2126","3.1875","3.1875","3.1875","3.1640625","3.15625","3.171875"
"2127","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2128","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2129","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2130","3.1875","3.1875","3.1875","3.15625","3.15625","3.15625"
"2131","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2132","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2133","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2134","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2135","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2136","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2137","3.171875","3.171875","3.171875","3.1640625","3.15625","3.171875"
"2138","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2139","3.171875","3.171875","3.171875","3.1484375","3.140625","3.15625"
"2140","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2141","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2142","3.1796875","3.171875","3.1875","3.15625","3.15625","3.15625"
"2143","3.1875","3.1875","3.1875","3.15625","3.15625","3.15625"
"2144","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2145","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2146","3.171875","3.171875","3.171875","3.1484375","3.140625","3.15625"
"2147","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2148","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2149","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2150","3.1875","3.1875","3.1875","3.15625","3.15625","3.15625"
"2151","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2152","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2153","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2154","3.1796875","3.171875","3.1875","3.15625","3.15625","3.15625"
"2155","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2156","3.171875","3.171875","3.171875","3.140625","3.140625","3.140625"
"2157","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2158","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2159","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2160","3.203125","3.203125","3.203125","3.1796875","3.171875","3.1875"
"2161","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2162","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2163","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2164","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2165","3.1875","3.1875","3.1875","3.15625","3.15625","3.15625"
"2166","3.171875","3.171875","3.171875","3.1640625","3.15625","3.171875"
"2167","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2168","3.1875","3.1875","3.1875","3.1640625","3.15625","3.171875"
"2169","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2170","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"2171","3.1640625","3.15625","3.171875","3.140625","3.140625","3.140625"
"2172","3.203125","3.203125","3.203125","3.1875","3.1875","3.1875"
"2173","3.171875","3.171875","3.171875","3.1484375","3.140625","3.15625"
"2174","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2175","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2176","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2177","3.171875","3.171875","3.171875","3.140625","3.140625","3.140625"
"2178","3.171875","3.171875","3.171875","3.1484375","3.140625","3.15625"
"2179","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2180","3.1875","3.1875","3.1875","3.1640625","3.15625","3.171875"
"2181","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2182","3.1640625","3.15625","3.171875","3.15625","3.15625","3.15625"
"2183","3.1796875","3.171875","3.1875","3.15625","3.15625","3.15625"
"2184","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2185","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2186","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2187","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2188","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2189","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2190","3.1796875","3.171875","3.1875","3.15625","3.15625","3.15625"
"2191","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2192","3.21875","3.21875","3.21875","3.1875","3.1875","3.1875"
"2193","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2194","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2195","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2196","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2197","3.1875","3.1875","3.1875","3.1640625","3.15625","3.171875"
"2198","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2199","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2200","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2201","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2202","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2203","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2204","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2205","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2206","3.1796875","3.171875","3.1875","3.15625","3.15625","3.15625"
"2207","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2208","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2209","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2210","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2211","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2212","3.15625","3.15625","3.15625","3.1484375","3.140625","3.15625"
"2213","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2214","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"2215","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2216","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2217","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2218","3.171875","3.171875","3.171875","3.1484375","3.140625","3.15625"
"2219","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2220","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2221","3.1484375","3.140625","3.15625","3.125","3.125","3.125"
"2222","3.1875","3.1875","3.1875","3.1796875","3.171875","3.1875"
"2223","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2224","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2225","3.1484375","3.140625","3.15625","3.140625","3.140625","3.140625"
"2226","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2227","3.1875","3.1875","3.1875","3.15625","3.15625","3.15625"
"2228","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2229","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2230","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2231","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2232","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2233","3.1640625","3.15625","3.171875","3.1484375","3.140625","3.15625"
"2234","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2235","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2236","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2237","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2238","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2239","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2240","3.15625","3.15625","3.15625","3.1328125","3.125","3.140625"
"2241","3.1640625","3.15625","3.171875","3.15625","3.15625","3.15625"
"2242","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2243","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2244","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2245","3.171875","3.171875","3.171875","3.140625","3.140625","3.140625"
"2246","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2247","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2248","3.15625","3.15625","3.15625","3.125","3.125","3.125"
"2249","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2250","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2251","3.15625","3.15625","3.15625","3.1328125","3.125","3.140625"
"2252","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2253","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2254","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2255","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2256","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2257","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2258","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2259","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2260","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2261","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2262","3.15625","3.15625","3.15625","3.1484375","3.140625","3.15625"
"2263","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2264","3.1640625","3.15625","3.171875","3.1484375","3.140625","3.15625"
"2265","3.15625","3.15625","3.15625","3.125","3.125","3.125"
"2266","3.15625","3.15625","3.15625","3.125","3.125","3.125"
"2267","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2268","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2269","3.1875","3.1875","3.1875","3.171875","3.171875","3.171875"
"2270","3.140625","3.140625","3.140625","3.1328125","3.125","3.140625"
"2271","3.171875","3.171875","3.171875","3.140625","3.140625","3.140625"
"2272","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2273","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2274","3.171875","3.171875","3.171875","3.1484375","3.140625","3.15625"
"2275","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2276","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2277","3.171875","3.171875","3.171875","3.1484375","3.140625","3.15625"
"2278","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2279","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2280","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2281","3.1875","3.1875","3.1875","3.1640625","3.15625","3.171875"
"2282","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2283","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2284","3.1875","3.1875","3.1875","3.1640625","3.15625","3.171875"
"2285","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2286","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2287","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2288","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2289","3.171875","3.171875","3.171875","3.1484375","3.140625","3.15625"
"2290","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2291","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2292","3.1875","3.1875","3.1875","3.1640625","3.15625","3.171875"
"2293","3.15625","3.15625","3.15625","3.125","3.125","3.125"
"2294","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2295","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2296","3.1484375","3.140625","3.15625","3.140625","3.140625","3.140625"
"2297","3.1640625","3.15625","3.171875","3.15625","3.15625","3.15625"
"2298","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2299","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2300","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2301","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2302","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2303","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2304","3.125","3.125","3.125","3.109375","3.109375","3.109375"
"2305","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2306","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2307","3.15625","3.15625","3.15625","3.1328125","3.125","3.140625"
"2308","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2309","3.171875","3.171875","3.171875","3.1484375","3.140625","3.15625"
"2310","3.15625","3.15625","3.15625","3.1328125","3.125","3.140625"
"2311","3.125","3.125","3.125","3.109375","3.109375","3.109375"
"2312","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2313","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2314","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2315","3.140625","3.140625","3.140625","3.109375","3.109375","3.109375"
"2316","3.1484375","3.140625","3.15625","3.125","3.125","3.125"
"2317","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2318","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2319","3.125","3.125","3.125","3.09375","3.09375","3.09375"
"2320","3.15625","3.15625","3.15625","3.125","3.125","3.125"
"2321","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2322","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2323","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2324","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2325","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2326","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2327","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2328","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2329","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2330","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2331","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2332","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2333","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2334","3.1640625","3.15625","3.171875","3.140625","3.140625","3.140625"
"2335","3.15625","3.15625","3.15625","3.125","3.125","3.125"
"2336","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2337","3.1484375","3.140625","3.15625","3.125","3.125","3.125"
"2338","3.171875","3.171875","3.171875","3.140625","3.140625","3.140625"
"2339","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2340","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2341","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2342","3.1640625","3.15625","3.171875","3.15625","3.15625","3.15625"
"2343","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2344","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2345","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2346","3.1328125","3.125","3.140625","3.125","3.125","3.125"
"2347","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2348","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2349","3.1640625","3.15625","3.171875","3.1484375","3.140625","3.15625"
"2350","3.15625","3.15625","3.15625","3.1484375","3.140625","3.15625"
"2351","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2352","3.125","3.125","3.125","3.109375","3.109375","3.109375"
"2353","3.125","3.125","3.125","3.109375","3.109375","3.109375"
"2354","3.15625","3.15625","3.15625","3.125","3.125","3.125"
"2355","3.15625","3.15625","3.15625","3.1328125","3.125","3.140625"
"2356","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2357","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2358","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2359","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2360","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2361","3.171875","3.171875","3.171875","3.15625","3.15625","3.15625"
"2362","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2363","3.140625","3.140625","3.140625","3.1171875","3.109375","3.125"
"2364","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2365","3.1328125","3.125","3.140625","3.109375","3.109375","3.109375"
"2366","3.1328125","3.125","3.140625","3.1171875","3.109375","3.125"
"2367","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2368","3.171875","3.171875","3.171875","3.1484375","3.140625","3.15625"
"2369","3.125","3.125","3.125","3.109375","3.109375","3.109375"
"2370","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2371","3.140625","3.140625","3.140625","3.125","3.125","3.125"
"2372","3.15625","3.15625","3.15625","3.140625","3.140625","3.140625"
"2373","3.1328125","3.125","3.140625","3.1171875","3.109375","3.125"
"2374","3.140625","3.140625","3.140625","3.125","3.125","3.125"
